"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"ACTA ENDOCRINOLOGICA-BUCHAREST","1841-0987","1843-066X","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","English","Endocrinology & Metabolism"
"ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE","0374-1036","1804-6487","NARODNI MUZEUM - PRIRODOVEDECKE MUZEUM","KUNRATICE, PRAHA, CZECH REPUBLIC, CZ-148 00","English","Entomology"
"ACTA ETHOLOGICA","0873-9749","1437-9546","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Behavioral Sciences | Zoology"
"ACTA GASTRO-ENTEROLOGICA BELGICA","1784-3227","1784-3227","UNIV CATHOLIQUE LOUVAIN-UCL","CLIN UNIV SAINT LUC, AVE HIPPOCRATE 10, BRUSSELS, BELGIUM, B-1200","Multi-Language","Gastroenterology & Hepatology"
"ACTA GEODAETICA ET GEOPHYSICA","2213-5812","2213-5820","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Geochemistry & Geophysics"
"ACTA GEODYNAMICA ET GEOMATERIALIA","1214-9705","","ACAD SCI CZECH REPUBLIC INST ROCK STRUCTURE & MECHANICS","IRSM AS CR, V HOLESOVICKACH 41, PRAGUE 8, CZECH REPUBLIC, 182 09","English","Geochemistry & Geophysics | Mining & Mineral Processing"
"ACTA GEOGRAPHICA SLOVENICA-GEOGRAFSKI ZBORNIK","1581-6613","1854-5106","GEOGRAFSKI INST ANTONA MELIKA ZRC SAZU","GOSPOSKA ULICA 13, LJUBLJANA, SLOVENIA, SI-1000","English","Geography, Physical"
"ACTA GEOLOGICA POLONICA","0001-5709","2300-1887","POLSKA AKAD NAUK, POLISH ACAD SCIENCES, UNIV WARSAW, GEOLOGY DEPT","PL DEFILAD 1, WARSZAWA, POLAND, 00-901","Polish","Geology"
"ACTA GEOLOGICA SINICA-ENGLISH EDITION","1000-9515","1755-6724","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Geosciences, Multidisciplinary"
"ACTA GEOPHYSICA","1895-6572","1895-7455","SPRINGER INT PUBL AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Geochemistry & Geophysics"
"ACTA GEOTECHNICA","1861-1125","1861-1133","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Engineering, Geological"
"ACTA GEOTECHNICA SLOVENICA","1854-0171","","UNIV MARIBOR","FAC CIVIL ENGINEERING, TRANSPORTATION ENGINEERING & ARCHITECTURE, SMETANOVA ULICA 17, MARIBOR, SLOVENIA, 2000","English","Engineering, Geological"
"ACTA HAEMATOLOGICA","0001-5792","1421-9662","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Hematology"
"ACTA HERPETOLOGICA","1827-9635","1827-9643","FIRENZE UNIV PRESS","JOURNALS DIVISION, BORGO ALBIZI, 28, FIRENZE, ITALY, 50122","English","Zoology"
"ACTA HISTOCHEMICA","0065-1281","1618-0372","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","Multi-Language","Cell Biology"
"ACTA HISTOCHEMICA ET CYTOCHEMICA","0044-5991","1347-5800","JAPAN SOC HISTOCHEMISTRY & CYTOCHEMISTRY","C/O NAKANISHI PRINTING CO LTD, SHIMODACHIURI-OGAWA, KAMIGYO-KU, KYOTO, JAPAN, 602-8048","English","Cell Biology"
"ACTA ICHTHYOLOGICA ET PISCATORIA","0137-1592","1734-1515","PENSOFT PUBLISHERS","12 PROF GEORGI ZLATARSKI ST, SOFIA, BULGARIA, 1700","English","Fisheries | Zoology"
"ACTA INFORMATICA","0001-5903","1432-0525","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","Multi-Language","Computer Science, Information Systems"
"ACTA MATERIALIA","1359-6454","1873-2453","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Materials Science, Multidisciplinary | Metallurgy & Metallurgical Engineering"
"ACTA MATHEMATICA","0001-5962","1871-2509","INT PRESS BOSTON, INC","PO BOX 43502, SOMERVILLE, USA, MA, 02143","English","Mathematics"
"ACTA MATHEMATICAE APPLICATAE SINICA-ENGLISH SERIES","0168-9673","1618-3932","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Mathematics, Applied"
"ACTA MATHEMATICA HUNGARICA","0236-5294","1588-2632","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Mathematics"
"ACTA MATHEMATICA SCIENTIA","0252-9602","1572-9087","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Mathematics"
"ACTA MATHEMATICA SINICA-ENGLISH SERIES","1439-8516","1439-7617","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Mathematics | Mathematics, Applied"
"ACTA MECHANICA","0001-5970","1619-6937","SPRINGER WIEN","SACHSENPLATZ 4-6, PO BOX 89, WIEN, AUSTRIA, A-1201","English","Mechanics"
"ACTA MECHANICA SINICA","0567-7718","1614-3116","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Engineering, Mechanical | Mechanics"
"ACTA MECHANICA SOLIDA SINICA","0894-9166","1860-2134","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Mechanics | Materials Science, Multidisciplinary"
"ACTA MEDICA MEDITERRANEA","0393-6384","2283-9720","CARBONE EDITORE","VIA QUINTINO SELLA, 68, PALERMO, ITALY, 90139","Italian","Medicine, General & Internal"
"ACTA MEDICA OKAYAMA","0386-300X","0386-300X","OKAYAMA UNIV MED SCHOOL","EDITORIAL OFFICE, ACTA MEDICA OKAYAMA OKAYAMA UNIVERSITY MEDICAL SCHOOL 2-5-1 SHIKATA-CHO, KITA-KU, OKAYAMA, JAPAN, 700-8558","English","Medicine, Research & Experimental"
"ACTA MEDICA PORTUGUESA","0870-399X","1646-0758","ORDEM MEDICOS","AV ALMIRANTE GAGO COUTINHO, 151, LISBON, PORTUGAL, 1749-084","Portuguese, English","Medicine, General & Internal"
"ACTA METALLURGICA SINICA","0412-1961","","SCIENCE PRESS","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, 100717","Chinese","Metallurgy & Metallurgical Engineering"
"ACTA METALLURGICA SINICA-ENGLISH LETTERS","1006-7191","2194-1289","CHINESE ACAD SCIENCES, INST METAL RESEARCH","72 WENHUA RD, SHENYANG, PEOPLES R CHINA, 110016","English","Metallurgy & Metallurgical Engineering"
"ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA","1217-8950","1588-2640","AKADEMIAI KIADO ZRT","BUDAFOKI UT 187-189-A-3, BUDAPEST, HUNGARY, H-1117","English","Microbiology | Immunology"
"ACTA MONTANISTICA SLOVACA","1335-1788","1335-1788","BERG FAC TECHNICAL UNIV KOSICE","PARK KOMENSKEHO 19, KOSICE, SLOVAKIA, 043 84","English, Slovak","Geosciences, Multidisciplinary | Mining & Mineral Processing"
"ACTA NATURAE","2075-8251","2075-8251","RUSSIAN FEDERATION AGENCY SCIENCE & INNOVATION","NAUCHNY PARK MGU, VLAD 1, STROENIYE 75G, LENINSKIYE GORY, MOSCOW, RUSSIA, 119991","English","Cell Biology"
"ACTA NEUROBIOLOGIAE EXPERIMENTALIS","0065-1400","1689-0035","NENCKI INST EXPERIMENTAL BIOLOGY","UL PASTEURA 3, WARSAW, POLAND, 02-093","English","Neurosciences"
"ACTA NEUROCHIRURGICA","0001-6268","0942-0940","SPRINGER WIEN","SACHSENPLATZ 4-6, PO BOX 89, WIEN, AUSTRIA, A-1201","English","Surgery | Clinical Neurology"
"ACTA NEUROLOGICA BELGICA","0300-9009","2240-2993","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","Multi-Language","Clinical Neurology | Neurosciences"
"ACTA NEUROLOGICA SCANDINAVICA","0001-6314","1600-0404","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Neurology"
"ACTA NEUROPATHOLOGICA","0001-6322","1432-0533","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Pathology | Clinical Neurology | Neurosciences"
"ACTA NEUROPATHOLOGICA COMMUNICATIONS","2051-5960","2051-5960","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurosciences"
"ACTA NEUROPSYCHIATRICA","1601-5215","1601-5215","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Psychiatry | Neurosciences"
"ACTA NUMERICA","0962-4929","1474-0508","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Mathematics"
"ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA","0001-6349","1600-0412","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Obstetrics & Gynecology"
"ACTA OCEANOLOGICA SINICA","0253-505X","1869-1099","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Oceanography"
"ACTA ODONTOLOGICA SCANDINAVICA","0001-6357","1502-3850","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Dentistry, Oral Surgery & Medicine"
"ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","1146-609X","1873-6238","ELSEVIER","RADARWEG 29, AMSTERDAM, Netherlands, 1043 NX","Multi-Language","Ecology"
"ACTA OF BIOENGINEERING AND BIOMECHANICS","1509-409X","1509-409X","WROCLAW UNIV TECHNOLOGY, FAC COMPUTER SCIENCE & MANAGEMENT","WYBRZEZE WYSPIANSKIEGO 27, WROCLAW, POLAND, 50-370","English","Biophysics | Engineering, Biomedical"
"ACTA ONCOLOGICA","0284-186X","1651-226X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Oncology"
"ACTA OPHTHALMOLOGICA","1755-375X","1755-3768","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Ophthalmology"
"ACTA ORNITHOLOGICA","0001-6454","1734-8471","MUSEUM & INST ZOOLOGY","WILCZA 64, WARSAW, POLAND, PL-00-679","Multi-Language","Ornithology"
"ACTA ORTHOPAEDICA","1745-3674","1745-3682","MEDICAL JOURNAL SWEDEN AB","St Johannesgatan 22a, Uppsala, Sweden, SE-753-12","English","Orthopedics"
"ACTA ORTHOPAEDICA BELGICA","0001-6462","0001-6462","ACTA MEDICA BELGICA","AVENUE WINSTON CHURCHILL, WINSTON CHURCHILL-LAAN, 11 BOX 30, BRUSSELS, BELGIUM, B-1180","English","Orthopedics"
"ACTA ORTHOPAEDICA ET TRAUMATOLOGICA TURCICA","1017-995X","1017-995X","TURKISH ASSOC ORTHOPAEDICS TRAUMATOLOGY","SEHREMINI MAH KOYUNCU SK CIGDEM APT NO 4 D 5 FATIH, ISTANBUL, TURKEY, 00000","Turkish, English","Orthopedics"
"ACTA ORTOPEDICA BRASILEIRA","1413-7852","1809-4406","ATHA COMUNICACAO & EDITORA","RUA MACHADO BITTENCOURT, 190-40 ANDAR, CONJ 410, SAO PAULO SP, BRAZIL, 00000","English, Portuguese","Orthopedics"
"ACTA OTO-LARYNGOLOGICA","0001-6489","1651-2251","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","Multi-Language","Otorhinolaryngology"
"ACTA OTORHINOLARYNGOLOGICA ITALICA","0392-100X","1827-675X","PACINI EDITORE","VIA DELLA GHERARDESCA-ZONA INDUSTRIALE OSPEDALETTO, PISA, ITALY, 56121","English","Otorhinolaryngology"
"ACTA PAEDIATRICA","0803-5253","1651-2227","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"ACTA PALAEONTOLOGICA POLONICA","0567-7920","1732-2421","INST PALEOBIOLOGII PAN","UL TWARDA 51/55, WARSAW, POLAND, 00-818","English","Paleontology"
"ACTA PARASITOLOGICA","1230-2821","1896-1851","SPRINGER INT PUBL AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Parasitology | Veterinary Sciences | Zoology"
"ACTA PAULISTA DE ENFERMAGEM","0103-2100","1982-0194","UNIV FED SAO PAULO, DEPT ENFERMAGEN","RUA NAPOLEAO DE BARROS, 754 VILA CLEMENTINO, SAO PAULO, BRAZIL, CEP04024-002","Portuguese, English","Nursing"
"ACTA PETROLOGICA SINICA","1000-0569","2095-8927","SCIENCE PRESS","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, 100717","Chinese","Geology"
"ACTA PHARMACEUTICA","1330-0075","1846-9558","SCIENDO","BOGUMILA ZUGA 32A, WARSAW, Poland, MAZOVIA, 01-811","English","Pharmacology & Pharmacy"
"ACTA PHARMACEUTICA SINICA B","2211-3835","2211-3843","INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES","C/O EDITORIAL BOARD OF ACTA PHARMACEUTICA SINICA, 1 XIANNONGTAN ST, BEIJING, PEOPLES R CHINA, 100050","English","Pharmacology & Pharmacy"
"ACTA PHARMACOLOGICA SINICA","1671-4083","1745-7254","NATURE PUBL GROUP","MACMILLAN BUILDING, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pharmacology & Pharmacy | Chemistry, Multidisciplinary"
"ACTA PHYSICA POLONICA A","0587-4246","1898-794X","POLISH ACAD SCIENCES INST PHYSICS","AL LOTNIKOW 32-46, WARSAW, POLAND, PL-02-668","Multi-Language","Physics, Multidisciplinary"
"ACTA PHYSICA POLONICA B","0587-4254","1509-5770","JAGIELLONIAN UNIV PRESS","UL MICHALOWSKIEGO 9-2, KRAKOW, POLAND, 31126","Multi-Language","Physics, Multidisciplinary"
"ACTA PHYSICA SINICA","1000-3290","1000-3290","CHINESE PHYSICAL SOC","P O BOX 603, BEIJING, PEOPLES R CHINA, 100080","Chinese","Physics, Multidisciplinary"
"ACTA PHYSICA SLOVACA","0323-0465","1336-040X","SLOVAK ACAD SCIENCES INST PHYSICS","DUBRAVSKA CESTA 9, BRATISLAVA, SLOVAKIA, 842 28","English","Physics, Multidisciplinary"
"ACTA PHYSICO-CHIMICA SINICA","1000-6818","","PEKING UNIV PRESS","PEKING UNIV, CHEMISTRY BUILDING, BEIJING, PEOPLES R CHINA, 100871","Chinese","Chemistry, Physical"
"ACTA PHYSIOLOGIAE PLANTARUM","0137-5881","1861-1664","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Plant Sciences"
"ACTA PHYSIOLOGICA","1748-1708","1748-1716","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Physiology"
"ACTA PHYTOTAXONOMICA ET GEOBOTANICA","1346-7565","2189-7042","JAPANESE SOC PLANT SYSTEMATICS, UNIV TOKYO, GRADUATE SCH","BOTANICAL GARDENS, 3-7-1 HAKUSAN, TOKYO, JAPAN, 00000","English","Plant Sciences"
"ACTA POLONIAE PHARMACEUTICA","0001-6837","2353-5288","POLSKIE TOWARZYSTWO FARMACEUTYCZNE","DLUGA 16, WARSAW, POLAND, 00-238","English","Pharmacology & Pharmacy"
"ACTA POLYMERICA SINICA","1000-3304","1000-3304","SCIENCE PRESS","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, 100717","Chinese","Polymer Science"
"ACTA POLYTECHNICA HUNGARICA","1785-8860","1785-8860","BUDAPEST TECH","BECSI UT 96-B, BUDAPEST, HUNGARY, H-1034","English","Engineering, Multidisciplinary"
"ACTA PROTOZOOLOGICA","0065-1583","1689-0027","JAGIELLONIAN UNIV, INST ENVIRONMENTAL SCIENCES","GRONOSTAJOWA 7, KRAKOW, POLAND, 30-387","English","Microbiology"
"ACTA PSYCHIATRICA SCANDINAVICA","0001-690X","1600-0447","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychiatry"
"ACTA RADIOLOGICA","0284-1851","1600-0455","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Radiology, Nuclear Medicine & Medical Imaging"
"ACTA REUMATOLOGICA PORTUGUESA","0303-464X","0303-464X","PUBLISAUDE-EDICOES MEDICAS LDA","ALAMEDA ANTONIO SERGIO 22, 4 B EDIF AMADEO SOUZA-CARDOSO, ALGES, PORTUGAL, 1495-132","Portuguese, English","Rheumatology"
"ACTA SCIENTIAE VETERINARIAE","1678-0345","1679-9216","UNIV FED RIO GRANDE DO SUL","FAC VET, CAIXA POSTAL 15017, PORTO ALEGRE RS, BRAZIL, 91501-570","Portuguese","Veterinary Sciences"
"ACTA SCIENTIARUM-AGRONOMY","1807-8621","1807-8621","UNIV ESTADUAL MARINGA, PRO-REITORIA PESQUISA POS-GRADUACAO","AV. COLOMBO, 5790, DIVISAO DE DIVULGACAO CIENTIFICA, MARINGA, BRAZIL, PR, 87020-900","English","Agronomy"
"ACTA SCIENTIARUM POLONORUM-HORTORUM CULTUS","1644-0692","2545-1405","UNIV LIFE SCIENCES LUBLIN","AKADEMICKA 15, LUBLIN, Poland, 20-950","English","Horticulture"
"ACTA SCIENTIARUM-TECHNOLOGY","1806-2563","1807-8664","UNIV ESTADUAL MARINGA, PRO-REITORIA PESQUISA POS-GRADUACAO","AV. COLOMBO, 5790, DIVISAO DE DIVULGACAO CIENTIFICA, MARINGA, BRAZIL, PR, 87020-900","Portuguese, English","Multidisciplinary Sciences"
"ACTAS ESPANOLAS DE PSIQUIATRIA","1139-9287","1578-2735","JUAN JOSE LOPEZ-IBOR FOUNDATION","NO 2, MADRID, SPAIN, 28035","Spanish","Psychiatry | Neurosciences"
"ACTA SOCIETATIS BOTANICORUM POLONIAE","0001-6977","2083-9480","POLSKIE TOWARZYSTWO BOTANICZNE","AL UJAZDOWSKIE 4, WARSAW, POLAND, 00-478","English","Plant Sciences"
"ACTAS UROLOGICAS ESPANOLAS","0210-4806","1699-7980","ELSEVIER ESPANA","CALLE DE ZURBANO, 76-4TH FLR LEFT, MADRID, SPAIN, 28010","Spanish","Urology & Nephrology"
"ACTA TROPICA","0001-706X","1873-6254","ELSEVIER","RADARWEG 29, AMSTERDAM, Netherlands, 1043 NX","English","Tropical Medicine | Parasitology"
"ACTA VETERINARIA-BEOGRAD","0567-8315","1820-7448","SCIENDO","BOGUMILA ZUGA 32A, WARSAW, Poland, MAZOVIA, 01-811","English","Veterinary Sciences"
"ACTA VETERINARIA BRNO","0001-7213","1801-7576","VETERINARNI A FARMACEUTICKA UNIVERZITA BRNO","PALACKEHO 1-3, BRNO, CZECH REPUBLIC, CS-612 42","Multi-Language","Veterinary Sciences"
"ACTA VETERINARIA HUNGARICA","0236-6290","1588-2705","AKADEMIAI KIADO ZRT","BUDAFOKI UT 187-189-A-3, BUDAPEST, HUNGARY, H-1117","English","Veterinary Sciences"
"ACTA VETERINARIA SCANDINAVICA","0044-605X","1751-0147","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Veterinary Sciences"
"ACTA VIROLOGICA","0001-723X","1336-2305","AEPRESS SRO","BAJZOVA 7, BRATISLAVA, SLOVAKIA, 821 08","English","Virology"
"ACTA ZOOLOGICA","0001-7272","1463-6395","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Anatomy & Morphology | Zoology"
"ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE","1217-8837","2064-2474","HUNGARIAN NATURAL HISTORY MUSEUM","BAROSS U 13, BUDAPEST, HUNGARY, H-1088","English","Zoology"
"ACTA ZOOLOGICA BULGARICA","0324-0770","","INST ZOOLOGY, BAS","1000 SOFIA, 1, TSAR OSVOBODITEL BLVD, SOFIA, BULGARIA, 00000","English","Zoology"
"ACTUATORS","2076-0825","2076-0825","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Engineering, Mechanical | Instruments & Instrumentation"
"ACUPUNCTURE & ELECTRO-THERAPEUTICS RESEARCH","0360-1293","2167-9010","COGNIZANT COMMUNICATION CORP","18 PEEKSKILL HOLLOW RD, PO BOX 37, PUTNAM VALLEY, USA, NY, 10579","English","Integrative & Complementary Medicine | Neurosciences"
"ACUPUNCTURE IN MEDICINE","0964-5284","1759-9873","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Integrative & Complementary Medicine"
"ADANSONIA","1280-8571","1639-4798","PUBLICATIONS SCIENTIFIQUES DU MUSEUM, PARIS","CP 39-57, RUE CUVIER, PARIS CEDEX 05, FRANCE, F-75231","English, French","Plant Sciences"
"ADAPTED PHYSICAL ACTIVITY QUARTERLY","0736-5829","1543-2777","HUMAN KINETICS PUBL INC","1607 N MARKET ST, PO BOX 5076, CHAMPAIGN, USA, IL, 61820-2200","English","Rehabilitation | Sport Sciences"
"ADAPTIVE BEHAVIOR","1059-7123","1741-2633","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Computer Science, Artificial Intelligence"
"ADDICTION","0965-2140","1360-0443","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Substance Abuse | Psychiatry"
"ADDICTION BIOLOGY","1355-6215","1369-1600","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biochemistry & Molecular Biology | Substance Abuse"
"ADDICTION SCIENCE & CLINICAL PRACTICE","1940-0640","1940-0640","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Substance Abuse"
"ADDICTIVE BEHAVIORS","0306-4603","1873-6327","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Substance Abuse"
"ADDITIVE MANUFACTURING","2214-8604","2214-7810","ELSEVIER","RADARWEG 29, AMSTERDAM, Netherlands, 1043 NX","English","Materials Science, Multidisciplinary | Engineering, Manufacturing"
"AD HOC NETWORKS","1570-8705","1570-8713","ELSEVIER","RADARWEG 29, AMSTERDAM, Netherlands, 1043 NX","English","Telecommunications | Computer Science, Information Systems"
"AD HOC & SENSOR WIRELESS NETWORKS","1551-9899","1552-0633","OLD CITY PUBLISHING INC","628 NORTH 2ND ST, PHILADELPHIA, USA, PA, 19123","English","Telecommunications | Computer Science, Information Systems"
"ADICCIONES","0214-4840","","SOCIDROGALCOHOL","RAMBLA 15, 2A, 3A,, PALMA DE MALLORCA, SPAIN, BALEARES, 07003","Spanish","Substance Abuse"
"ADIPOCYTE","2162-3945","2162-397X","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Endocrinology & Metabolism"
"ADSORPTION-JOURNAL OF THE INTERNATIONAL ADSORPTION SOCIETY","0929-5607","1572-8757","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Engineering, Chemical | Chemistry, Physical"
"ADSORPTION SCIENCE & TECHNOLOGY","0263-6174","2048-4038","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Engineering, Chemical | Chemistry, Physical | Chemistry, Applied"
"ADVANCED BIOLOGY","2701-0198","2701-0198","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","","Materials Science, Biomaterials"
"ADVANCED COMPOSITE MATERIALS","0924-3046","1568-5519","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Materials Science, Composites"
"ADVANCED COMPOSITES AND HYBRID MATERIALS","2522-0128","2522-0136","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Nanoscience & Nanotechnology | Materials Science, Composites"
"ADVANCED DRUG DELIVERY REVIEWS","0169-409X","1872-8294","ELSEVIER","RADARWEG 29, AMSTERDAM, Netherlands, 1043 NX","English","Pharmacology & Pharmacy"
"ADVANCED ELECTRONIC MATERIALS","2199-160X","2199-160X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Physics, Applied | Nanoscience & Nanotechnology | Materials Science, Multidisciplinary"
"ADVANCED ENERGY MATERIALS","1614-6832","1614-6840","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","English","Energy & Fuels | Chemistry, Physical | Materials Science, Multidisciplinary | Physics, Applied | Physics, Condensed Matter"
"ADVANCED ENGINEERING INFORMATICS","1474-0346","1873-5320","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Engineering, Multidisciplinary | Computer Science, Artificial Intelligence"
